n_gt,n_alerts,alert_TP,alert_P,node_cov,F1_alert,best_F1_alert,best_b,first_hit,top1_hit,n_alerted_nodes,covered_gt,node_prec,flat_topk_cov,flat_topk_prec,node_best_f1,F1_alert@1,F1_alert@2,F1_alert@3,F1_alert@5,F1_alert@10,F1_alert@20,group,variant,config,encoding,file,rec_tag,top_k,max_alerts,v4_scale,n_nodes_Gp,n_edges_Gp,runtime_s
30,20,9,0.45,0.4333,0.4415,0.4415,20,1,1,2351,13,0.0055,0.2667,0.08,0.1579,0.0645,0.0625,0.0606,0.0571,0.1333,0.4415,A3,sort_p95,identity+rate,rate,bin.117,atfull,100,20,raw,267500,9393683,13.9
30,20,3,0.15,0.2333,0.1826,0.25,6,4,0,2110,7,0.0033,0.0,0.0,0.0209,0.0,0.0,0.0,0.1333,0.2,0.1826,A4,v4_drop_log_deg,identity+rate,rate,bin.117,atfull,100,20,raw,267500,9393683,log_deg,13.4
30,20,4,0.2,0.2,0.2,0.3077,6,1,1,1761,6,0.0034,0.0,0.0,0.0093,0.1818,0.1818,0.1739,0.2609,0.2667,0.2,A4,v4_drop_out_in_ratio,identity+rate,rate,bin.117,atfull,100,20,raw,267500,9393683,out_in_ratio,13.2
30,20,7,0.35,0.4,0.3733,0.5714,6,1,1,4000,12,0.003,0.2667,0.08,0.3077,0.125,0.2353,0.3333,0.4211,0.48,0.3733,A4,v4_drop_self_loop,identity+rate,rate,bin.117,atfull,100,20,raw,267500,9393683,self_loop,14.0
35,20,8,0.4,0.5429,0.4606,0.6538,3,1,1,2340,19,0.0081,0.2857,0.1,0.2133,0.4444,0.5417,0.6538,0.6044,0.6115,0.4606,A1,base,TeRed+naive,dual_naive,bin.117,atfull,100,20,raw,257690,8992677,14.2
35,20,4,0.2,0.4857,0.2833,0.6538,3,1,1,1176,17,0.0145,0.2857,0.1,0.2133,0.2051,0.5714,0.6538,0.5368,0.3709,0.2833,A1,legacy_agg,TeRed+naive,dual_naive,bin.117,atfull,100,20,raw,257690,8992677,14.2
35,20,8,0.4,0.5429,0.4606,0.6538,3,1,1,2340,19,0.0081,0.2857,0.1,0.2133,0.4444,0.5417,0.6538,0.6044,0.6115,0.4606,A1,legacy_cmax,TeRed+naive,dual_naive,bin.117,atfull,100,20,raw,257690,8992677,14.2
35,20,8,0.4,0.5429,0.4606,0.6538,3,1,1,2340,19,0.0081,0.2857,0.1,0.2133,0.4444,0.5417,0.6538,0.6044,0.6115,0.4606,A1,legacy_w1,TeRed+naive,dual_naive,bin.117,atfull,100,20,raw,257690,8992677,14.2
35,20,0,0.0,0.0,0.0,0.0,0,0,0,20,0,0.0,0.2857,0.1,0.2133,0.0,0.0,0.0,0.0,0.0,0.0,A1,no_bfs,TeRed+naive,dual_naive,bin.117,atfull,100,20,raw,257690,8992677,0.0
35,20,8,0.4,0.5429,0.4606,0.6538,3,1,1,2340,19,0.0081,0.2857,0.1,0.2133,0.4444,0.5417,0.6538,0.6044,0.6115,0.4606,A1,no_rank,TeRed+naive,dual_naive,bin.117,atfull,100,20,raw,257690,8992677,14.2
35,20,8,0.4,0.6286,0.4889,0.6538,3,1,1,3081,22,0.0071,0.2857,0.1,0.2133,0.5714,0.6,0.6538,0.5368,0.5205,0.4889,A1,bfs_q50,TeRed+naive,dual_naive,bin.117,atfull,100,20,raw,257690,8992677,14.2
35,12,1,0.0833,0.0286,0.0426,0.0541,2,2,0,668,1,0.0015,0.2857,0.1,0.2133,0.0,0.0541,0.0526,0.05,0.0444,,A1,bfs_q90,TeRed+naive,dual_naive,bin.117,atfull,100,20,raw,257690,8992677,12.9
35,20,8,0.4,0.5429,0.4606,0.6538,3,1,1,2340,19,0.0081,0.2857,0.1,0.2133,0.4444,0.5417,0.6538,0.6044,0.6115,0.4606,A1,w050,TeRed+naive,dual_naive,bin.117,atfull,100,20,raw,257690,8992677,14.2
35,20,8,0.4,0.5429,0.4606,0.6538,3,1,1,2340,19,0.0081,0.2857,0.1,0.2133,0.4444,0.5417,0.6538,0.6044,0.6115,0.4606,A1,w000,TeRed+naive,dual_naive,bin.117,atfull,100,20,raw,257690,8992677,14.4
