n_gt,n_alerts,alert_TP,alert_P,node_cov,F1_alert,best_F1_alert,best_b,first_hit,top1_hit,n_alerted_nodes,covered_gt,node_prec,flat_topk_cov,flat_topk_prec,node_best_f1,F1_alert@1,F1_alert@2,F1_alert@3,F1_alert@5,F1_alert@10,F1_alert@20,group,variant,config,encoding,file,rec_tag,top_k,max_alerts,v4_scale,n_nodes_Gp,n_edges_Gp,runtime_s
35,20,5,0.25,0.5429,0.3423,0.6261,5,2,0,1412,19,0.0135,0.2857,0.1,0.2133,0.0,0.0541,0.3711,0.6261,0.45,0.3423,A1,w050,TeRed+RATE,rate,bin.117,atfull,100,20,raw,257690,8992677,14.2
35,20,2,0.1,0.0571,0.0727,0.0727,20,15,0,1412,2,0.0014,0.2857,0.1,0.2133,0.0,0.0,0.0,0.0,0.0,0.0727,A1,w000,TeRed+RATE,rate,bin.117,atfull,100,20,raw,257690,8992677,14.1
35,20,9,0.45,0.5714,0.5035,0.6792,4,1,1,2724,20,0.0073,0.2857,0.1,0.2133,0.3721,0.5417,0.6538,0.6261,0.5854,0.5035,A3,sort_cmax,TeRed+RATE,rate,bin.117,atfull,100,20,raw,257690,8992677,14.2
35,20,4,0.2,0.3143,0.2444,0.2604,18,6,0,1079,11,0.0102,0.2857,0.1,0.2133,0.0,0.0,0.0,0.0,0.0444,0.2444,A3,sort_p95,TeRed+RATE,rate,bin.117,atfull,100,20,raw,257690,8992677,14.2
35,20,3,0.15,0.4,0.2182,0.5217,4,2,0,1412,14,0.0099,0.0,0.0,0.0856,0.0,0.2553,0.3404,0.48,0.3429,0.2182,A4,v4_drop_log_deg,TeRed+RATE,rate,bin.117,atfull,100,20,raw,257690,8992677,log_deg,13.7
35,20,4,0.2,0.5429,0.2923,0.7037,4,1,1,2192,19,0.0087,0.0,0.0,0.0259,0.3333,0.6538,0.6792,0.6468,0.4606,0.2923,A4,v4_drop_out_in_ratio,TeRed+RATE,rate,bin.117,atfull,100,20,raw,257690,8992677,out_in_ratio,13.7
35,20,5,0.25,0.5429,0.3423,0.6792,4,1,1,1599,19,0.0119,0.2857,0.1,0.2133,0.0556,0.4091,0.5417,0.6261,0.45,0.3423,A4,v4_drop_nbr_type_div,TeRed+RATE,rate,bin.117,atfull,100,20,raw,257690,8992677,nbr_type_div,14.3
35,20,4,0.2,0.1714,0.1846,0.1846,20,12,0,1478,6,0.0041,0.2857,0.1,0.2807,0.0,0.0,0.0,0.0,0.0,0.1846,A4,v4_drop_self_loop,TeRed+RATE,rate,bin.117,atfull,100,20,raw,257690,8992677,self_loop,14.3
27,20,8,0.4,0.5185,0.4516,0.4647,19,1,1,2855,14,0.0049,0.2593,0.07,0.1351,0.3636,0.4118,0.3733,0.3146,0.2258,0.4516,A1,base,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,14.0
27,20,0,0.0,0.0,0.0,0.0,0,0,0,20,0,0.0,0.2593,0.07,0.1351,0.0,0.0,0.0,0.0,0.0,0.0,A1,no_bfs,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,0.0
27,20,9,0.45,0.5556,0.4972,0.6061,12,1,1,3630,15,0.0041,0.2593,0.07,0.1351,0.3636,0.3077,0.3733,0.3146,0.5769,0.4972,A1,no_rank,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,14.1
27,20,1,0.05,0.2222,0.0816,0.3636,1,1,1,3245,6,0.0018,0.2593,0.07,0.1351,0.3636,0.3077,0.2667,0.2105,0.1379,0.0816,A1,bfs_q50,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,13.4
27,20,7,0.35,0.1111,0.1687,0.1728,18,4,0,2254,3,0.0013,0.2593,0.07,0.1351,0.0,0.0,0.0,0.0625,0.0541,0.1687,A1,bfs_q90,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,12.5
27,20,9,0.45,0.5556,0.4972,0.6061,12,1,1,3630,15,0.0041,0.2593,0.07,0.1351,0.3636,0.3077,0.3733,0.3146,0.5769,0.4972,A1,w100,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,13.4
27,20,7,0.35,0.4815,0.4053,0.4439,17,1,1,2855,13,0.0046,0.2593,0.07,0.1351,0.3636,0.4118,0.3733,0.3146,0.2258,0.4053,A1,w050,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,14.0
27,20,4,0.2,0.0741,0.1081,0.1165,11,9,0,2855,2,0.0007,0.2593,0.07,0.1351,0.0,0.0,0.0,0.0,0.1081,0.1081,A1,w000,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,13.9
27,20,9,0.45,0.5556,0.4972,0.6061,12,1,1,3630,15,0.0041,0.2593,0.07,0.1351,0.3636,0.3077,0.3733,0.3146,0.5769,0.4972,A3,sort_cmax,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,13.9
27,20,6,0.3,0.5556,0.3896,0.3896,20,5,0,2292,15,0.0065,0.2593,0.07,0.1351,0.0,0.0,0.0,0.0625,0.0541,0.3896,A3,sort_p95,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,13.9
27,20,2,0.1,0.2222,0.1379,0.3636,2,1,1,682,6,0.0088,0.0,0.0,0.028,0.2,0.3636,0.3333,0.2857,0.2105,0.1379,A4,v4_drop_log_deg,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,log_deg,13.3
27,20,2,0.1,0.2593,0.1443,0.3733,3,1,1,1188,7,0.0059,0.0,0.0,0.0123,0.3636,0.3077,0.3733,0.3146,0.2258,0.1443,A4,v4_drop_out_in_ratio,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,out_in_ratio,13.6
27,20,8,0.4,0.5185,0.4516,0.4647,19,1,1,2855,14,0.0049,0.2593,0.07,0.1351,0.3636,0.4118,0.3733,0.3146,0.2258,0.4516,A4,v4_drop_nbr_type_div,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,nbr_type_div,14.1
27,20,1,0.05,0.037,0.0426,0.0435,19,19,0,1420,1,0.0007,0.4074,0.11,0.2857,0.0,0.0,0.0,0.0,0.0,0.0426,A4,v4_drop_self_loop,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,self_loop,14.0
34,20,2,0.1,0.5294,0.1682,0.5,2,2,0,1526,18,0.0118,0.3235,0.11,0.2018,0.0,0.5,0.4,0.2857,0.1667,0.1682,A1,base,TeRed+naive,dual_naive,bin.118,atfull,100,20,raw,256447,8021309,12.6
34,20,2,0.1,0.0294,0.0455,0.0455,20,19,0,20,1,0.05,0.3235,0.11,0.2018,0.0,0.0,0.0,0.0,0.0,0.0455,A1,no_bfs,TeRed+naive,dual_naive,bin.118,atfull,100,20,raw,256447,8021309,0.0
34,20,6,0.3,0.6176,0.4038,0.6667,1,1,1,2711,21,0.0077,0.3235,0.11,0.2018,0.6667,0.5,0.4,0.2857,0.383,0.4038,A1,no_rank,TeRed+naive,dual_naive,bin.118,atfull,100,20,raw,256447,8021309,12.4
34,20,4,0.2,0.4118,0.2692,0.5065,4,1,1,1756,14,0.008,0.3235,0.11,0.2018,0.4545,0.4889,0.4356,0.4671,0.3362,0.2692,A1,bfs_q50,TeRed+naive,dual_naive,bin.118,atfull,100,20,raw,256447,8021309,12.0
34,16,3,0.1875,0.0882,0.12,0.1304,8,1,1,305,3,0.0098,0.3235,0.11,0.2018,0.0571,0.0556,0.0541,0.0513,0.1224,,A1,bfs_q90,TeRed+naive,dual_naive,bin.118,atfull,100,20,raw,256447,8021309,10.9
34,20,6,0.3,0.6176,0.4038,0.6667,1,1,1,2711,21,0.0077,0.3235,0.11,0.2018,0.6667,0.5,0.4,0.2857,0.383,0.4038,A1,w100,TeRed+naive,dual_naive,bin.118,atfull,100,20,raw,256447,8021309,12.0
34,20,2,0.1,0.5294,0.1682,0.4,3,3,0,1331,18,0.0135,0.3235,0.11,0.2018,0.0,0.0,0.4,0.2857,0.1667,0.1682,A1,w050,TeRed+naive,dual_naive,bin.118,atfull,100,20,raw,256447,8021309,12.0
34,20,2,0.1,0.0294,0.0455,0.046,19,15,0,954,1,0.001,0.3235,0.11,0.2018,0.0,0.0,0.0,0.0,0.0,0.0455,A1,w000,TeRed+naive,dual_naive,bin.118,atfull,100,20,raw,256447,8021309,12.1
34,20,6,0.3,0.6176,0.4038,0.6667,1,1,1,2711,21,0.0077,0.3235,0.11,0.2018,0.6667,0.5,0.4,0.2857,0.383,0.4038,A3,sort_cmax,TeRed+naive,dual_naive,bin.118,atfull,100,20,raw,256447,8021309,12.0
34,20,2,0.1,0.5294,0.1682,0.1925,17,14,0,1156,18,0.0156,0.3235,0.11,0.2018,0.0,0.0,0.0,0.0,0.0,0.1682,A3,sort_p95,TeRed+naive,dual_naive,bin.118,atfull,100,20,raw,256447,8021309,12.2
34,20,2,0.1,0.3824,0.1585,0.5532,2,1,1,1200,13,0.0108,0.0,0.0,0.1117,0.2105,0.5532,0.486,0.391,0.2626,0.1585,A4,v4_drop_log_deg,TeRed+naive,dual_naive,bin.118,atfull,100,20,raw,256447,8021309,log_deg,12.3
34,20,2,0.1,0.4706,0.1649,0.64,1,1,1,1072,16,0.0149,0.0,0.0,0.0304,0.64,0.64,0.5517,0.4324,0.2807,0.1649,A4,v4_drop_out_in_ratio,TeRed+naive,dual_naive,bin.118,atfull,100,20,raw,256447,8021309,out_in_ratio,12.4
34,20,2,0.1,0.5294,0.1682,0.5,2,2,0,1526,18,0.0118,0.3235,0.11,0.2018,0.0,0.5,0.4,0.2857,0.1667,0.1682,A4,v4_drop_nbr_type_div,TeRed+naive,dual_naive,bin.118,atfull,100,20,raw,256447,8021309,nbr_type_div,12.8
34,20,4,0.2,0.1176,0.1481,0.1481,20,16,0,981,4,0.0041,0.3235,0.11,0.2391,0.0,0.0,0.0,0.0,0.0,0.1481,A4,v4_drop_self_loop,TeRed+naive,dual_naive,bin.118,atfull,100,20,raw,256447,8021309,self_loop,12.7
34,20,2,0.1,0.4412,0.163,0.5532,1,1,1,1543,15,0.0097,0.3235,0.11,0.2,0.5532,0.4333,0.3562,0.4196,0.2752,0.163,A1,base,TeRed+RATE,rate,bin.118,atfull,100,20,raw,256447,8021309,12.4
34,20,2,0.1,0.0294,0.0455,0.0455,20,19,0,20,1,0.05,0.3235,0.11,0.2,0.0,0.0,0.0,0.0,0.0,0.0455,A1,no_bfs,TeRed+RATE,rate,bin.118,atfull,100,20,raw,256447,8021309,0.0
34,20,6,0.3,0.6176,0.4038,0.5532,1,1,1,2562,21,0.0082,0.3235,0.11,0.2,0.5532,0.4333,0.3562,0.4196,0.4324,0.4038,A1,no_rank,TeRed+RATE,rate,bin.118,atfull,100,20,raw,256447,8021309,12.5
34,20,5,0.25,0.4118,0.3111,0.5065,4,1,1,1920,14,0.0073,0.3235,0.11,0.2,0.4545,0.4889,0.4356,0.4671,0.3362,0.3111,A1,bfs_q50,TeRed+RATE,rate,bin.118,atfull,100,20,raw,256447,8021309,12.5
34,17,3,0.1765,0.1176,0.1412,0.1558,13,1,1,507,4,0.0079,0.3235,0.11,0.2,0.0571,0.0556,0.0541,0.0513,0.0455,,A1,bfs_q90,TeRed+RATE,rate,bin.118,atfull,100,20,raw,256447,8021309,11.5
34,20,6,0.3,0.6176,0.4038,0.5532,1,1,1,2562,21,0.0082,0.3235,0.11,0.2,0.5532,0.4333,0.3562,0.4196,0.4324,0.4038,A1,w100,TeRed+RATE,rate,bin.118,atfull,100,20,raw,256447,8021309,12.6
34,20,2,0.1,0.4412,0.163,0.4333,2,2,0,1348,15,0.0111,0.3235,0.11,0.2,0.0,0.4333,0.3562,0.2626,0.2752,0.163,A1,w050,TeRed+RATE,rate,bin.118,atfull,100,20,raw,256447,8021309,12.5
34,20,1,0.05,0.0294,0.037,0.0392,17,17,0,657,1,0.0015,0.3235,0.11,0.2,0.0,0.0,0.0,0.0,0.0,0.037,A1,w000,TeRed+RATE,rate,bin.118,atfull,100,20,raw,256447,8021309,12.1
34,20,6,0.3,0.6176,0.4038,0.5532,1,1,1,2562,21,0.0082,0.3235,0.11,0.2,0.5532,0.4333,0.3562,0.4196,0.4324,0.4038,A3,sort_cmax,TeRed+RATE,rate,bin.118,atfull,100,20,raw,256447,8021309,12.0
34,20,1,0.05,0.3824,0.0884,0.208,7,7,0,943,13,0.0138,0.3235,0.11,0.2,0.0,0.0,0.0,0.0,0.1585,0.0884,A3,sort_p95,TeRed+RATE,rate,bin.118,atfull,100,20,raw,256447,8021309,12.1
34,20,2,0.1,0.4412,0.163,0.531,3,2,0,1336,15,0.0112,0.0,0.0,0.1111,0.0,0.15,0.531,0.4196,0.2752,0.163,A4,v4_drop_log_deg,TeRed+RATE,rate,bin.118,atfull,100,20,raw,256447,8021309,log_deg,11.9
34,20,4,0.2,0.6765,0.3087,0.5532,1,1,1,1977,23,0.0116,0.0,0.0,0.0267,0.5532,0.4333,0.531,0.4196,0.375,0.3087,A4,v4_drop_out_in_ratio,TeRed+RATE,rate,bin.118,atfull,100,20,raw,256447,8021309,out_in_ratio,12.4
34,20,2,0.1,0.4412,0.163,0.5532,1,1,1,1543,15,0.0097,0.3235,0.11,0.2,0.5532,0.4333,0.3562,0.4196,0.2752,0.163,A4,v4_drop_nbr_type_div,TeRed+RATE,rate,bin.118,atfull,100,20,raw,256447,8021309,nbr_type_div,12.7
34,20,4,0.2,0.0882,0.1224,0.1283,17,13,0,1493,3,0.002,0.3235,0.11,0.2366,0.0,0.0,0.0,0.0,0.0,0.1224,A4,v4_drop_self_loop,TeRed+RATE,rate,bin.118,atfull,100,20,raw,256447,8021309,self_loop,12.7
10,10,1,0.1,0.8,0.1778,0.8889,1,1,1,1222,8,0.0065,0.2,0.02,0.2857,0.8889,0.6154,0.4706,0.32,0.1778,,A1,base,identity+rate,rate,bin.119@500000,at500000,100,20,raw,18635,476913,1.1
10,20,2,0.1,0.1,0.1,0.1667,2,2,0,20,1,0.05,0.2,0.02,0.2857,0.0,0.1667,0.1538,0.16,0.1333,0.1,A1,no_bfs,identity+rate,rate,bin.119@500000,at500000,100,20,raw,18635,476913,0.0
10,10,1,0.1,0.8,0.1778,0.8889,1,1,1,1222,8,0.0065,0.2,0.02,0.2857,0.8889,0.6154,0.4706,0.32,0.1778,,A1,no_rank,identity+rate,rate,bin.119@500000,at500000,100,20,raw,18635,476913,0.7
10,20,3,0.15,1.0,0.2609,0.75,1,1,1,881,10,0.0114,0.2,0.02,0.2857,0.75,0.5455,0.4286,0.5091,0.4615,0.2609,A1,bfs_q50,identity+rate,rate,bin.119@500000,at500000,100,20,raw,18635,476913,0.7
10,12,1,0.0833,0.7,0.1489,0.8235,1,1,1,883,7,0.0079,0.2,0.02,0.2857,0.8235,0.5833,0.4516,0.3111,0.175,,A1,bfs_q90,identity+rate,rate,bin.119@500000,at500000,100,20,raw,18635,476913,0.7
10,10,1,0.1,0.8,0.1778,0.8889,1,1,1,1222,8,0.0065,0.2,0.02,0.2857,0.8889,0.6154,0.4706,0.32,0.1778,,A1,w100,identity+rate,rate,bin.119@500000,at500000,100,20,raw,18635,476913,0.7
10,10,1,0.1,0.8,0.1778,0.8889,1,1,1,1222,8,0.0065,0.2,0.02,0.2857,0.8889,0.6154,0.4706,0.32,0.1778,,A1,w050,identity+rate,rate,bin.119@500000,at500000,100,20,raw,18635,476913,0.7
10,10,1,0.1,0.8,0.1778,0.4706,3,3,0,1222,8,0.0065,0.2,0.02,0.2857,0.0,0.0,0.4706,0.32,0.1778,,A1,w000,identity+rate,rate,bin.119@500000,at500000,100,20,raw,18635,476913,0.7
10,10,1,0.1,0.8,0.1778,0.8889,1,1,1,1222,8,0.0065,0.2,0.02,0.2857,0.8889,0.6154,0.4706,0.32,0.1778,,A3,sort_cmax,identity+rate,rate,bin.119@500000,at500000,100,20,raw,18635,476913,0.7
10,10,1,0.1,0.8,0.1778,0.6154,2,2,0,1222,8,0.0065,0.2,0.02,0.2857,0.0,0.6154,0.4706,0.32,0.1778,,A3,sort_p95,identity+rate,rate,bin.119@500000,at500000,100,20,raw,18635,476913,0.7
10,13,1,0.0769,0.4,0.129,0.5714,1,1,1,892,4,0.0045,0.2,0.02,0.0645,0.5714,0.4444,0.3636,0.2667,0.16,,A4,v4_drop_log_deg,identity+rate,rate,bin.119@500000,at500000,100,20,raw,18635,476913,log_deg,0.8
10,15,1,0.0667,0.8,0.1231,0.8889,1,1,1,1186,8,0.0067,0.0,0.0,0.0427,0.8889,0.6154,0.4706,0.32,0.1778,,A4,v4_drop_out_in_ratio,identity+rate,rate,bin.119@500000,at500000,100,20,raw,18635,476913,out_in_ratio,0.7
10,10,1,0.1,0.8,0.1778,0.8889,1,1,1,1222,8,0.0065,0.2,0.02,0.2857,0.8889,0.6154,0.4706,0.32,0.1778,,A4,v4_drop_nbr_type_div,identity+rate,rate,bin.119@500000,at500000,100,20,raw,18635,476913,nbr_type_div,0.8
10,20,1,0.05,0.9,0.0947,0.3273,5,5,0,1071,9,0.0084,0.2,0.02,0.3077,0.0,0.0,0.0,0.3273,0.18,0.0947,A4,v4_drop_self_loop,identity+rate,rate,bin.119@500000,at500000,100,20,raw,18635,476913,self_loop,0.8
15,20,1,0.05,0.8667,0.0945,0.6341,2,2,0,1058,13,0.0123,0.1333,0.02,0.2353,0.0,0.6341,0.4815,0.325,0.1793,0.0945,A1,base,TeRed+naive,dual_naive,bin.119@500000,at500000,100,20,raw,17252,387473,0.6
15,20,2,0.1,0.0667,0.08,0.125,1,1,1,20,1,0.05,0.1333,0.02,0.2353,0.125,0.125,0.1212,0.1143,0.1,0.08,A1,no_bfs,TeRed+naive,dual_naive,bin.119@500000,at500000,100,20,raw,17252,387473,0.0
15,20,1,0.05,0.8667,0.0945,0.9286,1,1,1,1058,13,0.0123,0.1333,0.02,0.2353,0.9286,0.6341,0.4815,0.325,0.1793,0.0945,A1,no_rank,TeRed+naive,dual_naive,bin.119@500000,at500000,100,20,raw,17252,387473,0.6
15,20,2,0.1,0.9333,0.1806,0.7778,3,2,0,868,14,0.0161,0.1333,0.02,0.2353,0.0,0.6154,0.7778,0.56,0.3294,0.1806,A1,bfs_q50,TeRed+naive,dual_naive,bin.119@500000,at500000,100,20,raw,17252,387473,0.6
15,5,2,0.4,0.8,0.5333,0.7273,3,2,0,607,12,0.0198,0.1333,0.02,0.2353,0.0,0.5161,0.7273,0.5333,,,A1,bfs_q90,TeRed+naive,dual_naive,bin.119@500000,at500000,100,20,raw,17252,387473,0.6
15,20,1,0.05,0.8667,0.0945,0.9286,1,1,1,1058,13,0.0123,0.1333,0.02,0.2353,0.9286,0.6341,0.4815,0.325,0.1793,0.0945,A1,w100,TeRed+naive,dual_naive,bin.119@500000,at500000,100,20,raw,17252,387473,0.6
15,20,1,0.05,0.8667,0.0945,0.4815,3,3,0,1058,13,0.0123,0.1333,0.02,0.2353,0.0,0.0,0.4815,0.325,0.1793,0.0945,A1,w050,TeRed+naive,dual_naive,bin.119@500000,at500000,100,20,raw,17252,387473,0.6
15,20,1,0.05,0.8667,0.0945,0.1793,10,10,0,1058,13,0.0123,0.1333,0.02,0.2353,0.0,0.0,0.0,0.0,0.1793,0.0945,A1,w000,TeRed+naive,dual_naive,bin.119@500000,at500000,100,20,raw,17252,387473,0.6
15,20,1,0.05,0.8667,0.0945,0.9286,1,1,1,1058,13,0.0123,0.1333,0.02,0.2353,0.9286,0.6341,0.4815,0.325,0.1793,0.0945,A3,sort_cmax,TeRed+naive,dual_naive,bin.119@500000,at500000,100,20,raw,17252,387473,0.6
15,20,1,0.05,0.8667,0.0945,0.152,12,12,0,1058,13,0.0123,0.1333,0.02,0.2353,0.0,0.0,0.0,0.0,0.0,0.0945,A3,sort_p95,TeRed+naive,dual_naive,bin.119@500000,at500000,100,20,raw,17252,387473,0.6
15,20,1,0.05,0.8,0.0941,0.8889,1,1,1,943,12,0.0127,0.1333,0.02,0.1429,0.8889,0.6154,0.4706,0.32,0.1778,0.0941,A4,v4_drop_log_deg,TeRed+naive,dual_naive,bin.119@500000,at500000,100,20,raw,17252,387473,log_deg,0.7
15,15,2,0.1333,0.8,0.2286,0.6154,4,1,1,937,12,0.0128,0.4667,0.07,0.1379,0.5,0.4,0.3333,0.5333,0.32,,A4,v4_drop_out_in_ratio,TeRed+naive,dual_naive,bin.119@500000,at500000,100,20,raw,17252,387473,out_in_ratio,0.7
15,20,1,0.05,0.8667,0.0945,0.6341,2,2,0,1058,13,0.0123,0.1333,0.02,0.2353,0.0,0.6341,0.4815,0.325,0.1793,0.0945,A4,v4_drop_nbr_type_div,TeRed+naive,dual_naive,bin.119@500000,at500000,100,20,raw,17252,387473,nbr_type_div,0.7
15,20,1,0.05,0.8667,0.0945,0.6341,2,2,0,1058,13,0.0123,0.1333,0.02,0.2353,0.0,0.6341,0.4815,0.325,0.1793,0.0945,A4,v4_drop_self_loop,TeRed+naive,dual_naive,bin.119@500000,at500000,100,20,raw,17252,387473,self_loop,0.7
15,20,2,0.1,0.8667,0.1793,0.7536,3,2,0,764,13,0.017,0.1333,0.02,0.2353,0.0,0.5946,0.7536,0.5474,0.325,0.1793,A1,base,TeRed+RATE,rate,bin.119@500000,at500000,100,20,raw,17252,387473,0.6
15,20,2,0.1,0.0667,0.08,0.125,1,1,1,20,1,0.05,0.1333,0.02,0.2353,0.125,0.125,0.1212,0.1143,0.1,0.08,A1,no_bfs,TeRed+RATE,rate,bin.119@500000,at500000,100,20,raw,17252,387473,0.0
15,20,2,0.1,0.8667,0.1793,0.8462,1,1,1,960,13,0.0135,0.1333,0.02,0.2353,0.8462,0.5946,0.7536,0.5474,0.325,0.1793,A1,no_rank,TeRed+RATE,rate,bin.119@500000,at500000,100,20,raw,17252,387473,0.6
15,20,3,0.15,1.0,0.2609,0.7778,3,2,0,1048,15,0.0143,0.1333,0.02,0.2353,0.0,0.6154,0.7778,0.56,0.3294,0.2609,A1,bfs_q50,TeRed+RATE,rate,bin.119@500000,at500000,100,20,raw,17252,387473,0.6
15,5,1,0.2,0.8,0.32,0.6154,2,2,0,515,12,0.0233,0.1333,0.02,0.2353,0.0,0.6154,0.4706,0.32,,,A1,bfs_q90,TeRed+RATE,rate,bin.119@500000,at500000,100,20,raw,17252,387473,0.6
15,20,2,0.1,0.8667,0.1793,0.8462,1,1,1,960,13,0.0135,0.1333,0.02,0.2353,0.8462,0.5946,0.7536,0.5474,0.325,0.1793,A1,w100,TeRed+RATE,rate,bin.119@500000,at500000,100,20,raw,17252,387473,0.6
15,20,2,0.1,0.8667,0.1793,0.7536,3,2,0,764,13,0.017,0.1333,0.02,0.2353,0.0,0.2105,0.7536,0.5474,0.325,0.1793,A1,w050,TeRed+RATE,rate,bin.119@500000,at500000,100,20,raw,17252,387473,0.6
15,20,2,0.1,0.8667,0.1793,0.3537,9,2,0,958,13,0.0136,0.1333,0.02,0.2353,0.0,0.2105,0.1905,0.16,0.325,0.1793,A1,w000,TeRed+RATE,rate,bin.119@500000,at500000,100,20,raw,17252,387473,0.6
15,20,2,0.1,0.8667,0.1793,0.8462,1,1,1,960,13,0.0135,0.1333,0.02,0.2353,0.8462,0.5946,0.7536,0.5474,0.325,0.1793,A3,sort_cmax,TeRed+RATE,rate,bin.119@500000,at500000,100,20,raw,17252,387473,0.6
15,20,2,0.1,0.8667,0.1793,0.3881,8,3,0,674,13,0.0193,0.1333,0.02,0.2353,0.0,0.0,0.1905,0.16,0.325,0.1793,A3,sort_p95,TeRed+RATE,rate,bin.119@500000,at500000,100,20,raw,17252,387473,0.6
15,20,1,0.05,0.8,0.0941,0.8889,1,1,1,935,12,0.0128,0.1333,0.02,0.1379,0.8889,0.6154,0.4706,0.32,0.1778,0.0941,A4,v4_drop_log_deg,TeRed+RATE,rate,bin.119@500000,at500000,100,20,raw,17252,387473,log_deg,0.7
15,5,2,0.4,0.7333,0.5176,0.8462,2,1,1,748,11,0.0147,0.5333,0.08,0.156,0.75,0.8462,0.6984,0.5176,,,A4,v4_drop_out_in_ratio,TeRed+RATE,rate,bin.119@500000,at500000,100,20,raw,17252,387473,out_in_ratio,0.7
15,20,2,0.1,0.8667,0.1793,0.7536,3,2,0,764,13,0.017,0.1333,0.02,0.2353,0.0,0.5946,0.7536,0.5474,0.325,0.1793,A4,v4_drop_nbr_type_div,TeRed+RATE,rate,bin.119@500000,at500000,100,20,raw,17252,387473,nbr_type_div,0.7
15,20,2,0.1,0.8667,0.1793,0.7536,3,2,0,976,13,0.0133,0.1333,0.02,0.2353,0.0,0.5946,0.7536,0.5474,0.325,0.1793,A4,v4_drop_self_loop,TeRed+RATE,rate,bin.119@500000,at500000,100,20,raw,17252,387473,self_loop,0.7
21,20,2,0.1,0.3333,0.1538,0.3846,1,1,1,2851,7,0.0025,0.2857,0.06,0.1389,0.3846,0.3226,0.2778,0.2174,0.1408,0.1538,A1,base,identity+rate,rate,bin.120,atfull,100,20,raw,295765,9324081,14.0
21,20,0,0.0,0.0,0.0,0.0,0,0,0,20,0,0.0,0.2857,0.06,0.1389,0.0,0.0,0.0,0.0,0.0,0.0,A1,no_bfs,identity+rate,rate,bin.120,atfull,100,20,raw,295765,9324081,0.0
21,20,4,0.2,0.4286,0.2727,0.3846,1,1,1,3610,9,0.0025,0.2857,0.06,0.1389,0.3846,0.3226,0.2778,0.2174,0.2353,0.2727,A1,no_rank,identity+rate,rate,bin.120,atfull,100,20,raw,295765,9324081,13.9
21,20,1,0.05,0.1905,0.0792,0.32,1,1,1,3267,4,0.0012,0.2857,0.06,0.1389,0.32,0.2759,0.2424,0.1951,0.1311,0.0792,A1,bfs_q50,identity+rate,rate,bin.120,atfull,100,20,raw,295765,9324081,13.9
21,20,3,0.15,0.0952,0.1165,0.1263,16,14,0,2638,2,0.0008,0.2857,0.06,0.1389,0.0,0.0,0.0,0.0,0.0,0.1165,A1,bfs_q90,identity+rate,rate,bin.120,atfull,100,20,raw,295765,9324081,12.6
21,20,4,0.2,0.4286,0.2727,0.3846,1,1,1,3610,9,0.0025,0.2857,0.06,0.1389,0.3846,0.3226,0.2778,0.2174,0.2353,0.2727,A1,w100,identity+rate,rate,bin.120,atfull,100,20,raw,295765,9324081,13.4
21,20,3,0.15,0.4286,0.2222,0.3846,1,1,1,2851,9,0.0032,0.2857,0.06,0.1389,0.3846,0.3226,0.2778,0.2174,0.1408,0.2222,A1,w050,identity+rate,rate,bin.120,atfull,100,20,raw,295765,9324081,13.4
21,20,3,0.15,0.4286,0.2222,0.2222,20,9,0,2851,9,0.0032,0.2857,0.06,0.1389,0.0,0.0,0.0,0.0,0.0976,0.2222,A1,w000,identity+rate,rate,bin.120,atfull,100,20,raw,295765,9324081,13.3
21,20,4,0.2,0.4286,0.2727,0.3846,1,1,1,3610,9,0.0025,0.2857,0.06,0.1389,0.3846,0.3226,0.2778,0.2174,0.2353,0.2727,A3,sort_cmax,identity+rate,rate,bin.120,atfull,100,20,raw,295765,9324081,13.3
21,20,4,0.2,0.4286,0.2727,0.2727,20,8,0,2654,9,0.0034,0.2857,0.06,0.1389,0.0,0.0,0.0,0.0,0.1408,0.2727,A3,sort_p95,identity+rate,rate,bin.120,atfull,100,20,raw,295765,9324081,13.4
21,20,1,0.05,0.0476,0.0488,0.0909,1,1,1,283,1,0.0035,0.0,0.0,0.0167,0.0909,0.087,0.0833,0.0769,0.0645,0.0488,A4,v4_drop_log_deg,identity+rate,rate,bin.120,atfull,100,20,raw,295765,9324081,log_deg,12.6
21,20,1,0.05,0.1905,0.0792,0.32,1,1,1,1172,4,0.0034,0.0,0.0,0.0084,0.32,0.2759,0.2424,0.1951,0.1311,0.0792,A4,v4_drop_out_in_ratio,identity+rate,rate,bin.120,atfull,100,20,raw,295765,9324081,out_in_ratio,13.4
