dataset,config,operator,encoding,semantic,tape_dim,tape_base,share_k,n_templates,train_files,attack_files,gt_nodes,inv_ok,runtime_s,TP,FP,TN,FN,Precision,Recall,F1,FPR,FNR,ROC_AUC,PR_AUC,detector,surv_ta1-cadets-1-e5-official-2.bin.119.gz
e5_cadets,TeRed+RATE,tered,rate,onehot,8,10000.0,-1,173,"bin.1,bin.2,bin.3,bin.4,bin.5",bin.118,124,True,276.8,13,2931,253505,22,0.004415760869565217,0.37142857142857144,0.008727760993622019,0.011429752452853733,0.6285714285714286,0.07644090533310456,0.005778049402336741,benign,0.5555555555555556
e5_cadets,TeRed+RATE,tered,rate,onehot,8,10000.0,-1,173,"bin.1,bin.2,bin.3,bin.4,bin.5",bin.118,124,True,276.8,0,2782,253654,35,0.0,0.0,0.0,0.010848710789436741,1.0,0.3443160420979448,0.0001918232662710586,graphsage,64,25,20,0.5555555555555556
e5_cadets,无归约基线,identity,rate,onehot,8,10000.0,-1,173,"bin.1,bin.2,bin.3,bin.4,bin.5",bin.117,124,True,92.2,14,4236,263234,16,0.0032941176470588237,0.4666666666666667,0.006542056074766355,0.015837290163382808,0.5333333333333333,0.12892648396704925,0.0014537003569791481,benign,1.0
e5_cadets,无归约基线,identity,rate,onehot,8,10000.0,-1,173,"bin.1,bin.2,bin.3,bin.4,bin.5",bin.117,124,True,92.2,0,418,267052,30,0.0,0.0,0.0,0.0015627920888323923,1.0,0.09974738599967597,0.0006619977090912731,graphsage,64,25,20,1.0
e5_cadets,TeRed+naive,tered,dual_naive,onehot,8,10000.0,-1,173,"bin.1,bin.2,bin.3,bin.4,bin.5",bin.117,124,True,177.0,8,1277,256346,26,0.0062256809338521405,0.23529411764705882,0.012130401819560273,0.004956855560256654,0.7647058823529411,0.1450531567902117,0.0022900983910140254,benign,0.6
e5_cadets,TeRed+naive,tered,dual_naive,onehot,8,10000.0,-1,173,"bin.1,bin.2,bin.3,bin.4,bin.5",bin.117,124,True,177.0,5,13274,244349,29,0.00037653437758867385,0.14705882352941177,0.0007511454968827463,0.05152490266785186,0.8529411764705882,0.21188519658570856,0.0003802264707402069,graphsage,64,25,20,0.6
e5_cadets,TeRed+RATE,tered,rate,onehot,8,10000.0,-1,173,"bin.1,bin.2,bin.3,bin.4,bin.5",bin.117,124,True,260.0,12,3179,254444,22,0.003760576621748668,0.35294117647058826,0.0074418604651162795,0.012339736747107206,0.6470588235294118,0.0821308428115776,0.0055371935975049025,benign,0.6
e5_cadets,TeRed+RATE,tered,rate,onehot,8,10000.0,-1,173,"bin.1,bin.2,bin.3,bin.4,bin.5",bin.117,124,True,260.0,0,1712,255911,34,0.0,0.0,0.0,0.006645369396366008,1.0,0.2912603026172992,0.0002530417353401493,graphsage,64,25,20,0.6
e5_cadets,无归约基线,identity,rate,onehot,8,10000.0,-1,173,"bin.1,bin.2,bin.3,bin.4,bin.5",bin.120,124,True,95.3,10,4320,291424,11,0.0023094688221709007,0.47619047619047616,0.004596644449551827,0.014607227872754815,0.5238095238095238,0.14340765114745313,0.002019946049270878,benign,1.0
e5_cadets,无归约基线,identity,rate,onehot,8,10000.0,-1,173,"bin.1,bin.2,bin.3,bin.4,bin.5",bin.120,124,True,95.3,0,1417,294327,21,0.0,0.0,0.0,0.004791305994373512,1.0,0.3797694080337177,0.0001094634999781411,graphsage,64,25,20,1.0
e5_cadets,TeRed+naive,tered,dual_naive,onehot,8,10000.0,-1,173,"bin.1,bin.2,bin.3,bin.4,bin.5",bin.120,124,True,187.1,7,1562,284156,19,0.004461440407903123,0.2692307692307692,0.008777429467084638,0.005466928929923911,0.7307692307692307,0.16470058966156517,0.004081884534007086,benign,0.6666666666666666
e5_cadets,TeRed+naive,tered,dual_naive,onehot,8,10000.0,-1,173,"bin.1,bin.2,bin.3,bin.4,bin.5",bin.120,124,True,187.1,1,10112,275606,25,9.888262632255513e-05,0.038461538461538464,0.00019725811223986588,0.03539153990998117,0.9615384615384616,0.3637594249736292,0.00016755447234122116,graphsage,64,25,20,0.6666666666666666
e5_cadets,TeRed+RATE,tered,rate,onehot,8,10000.0,-1,173,"bin.1,bin.2,bin.3,bin.4,bin.5",bin.120,124,True,273.9,11,3180,282538,15,0.0034471952366029457,0.4230769230769231,0.006838669567920423,0.011129855311880946,0.5769230769230769,0.04702606173812048,0.0024284787287880178,benign,0.6666666666666666
e5_cadets,TeRed+RATE,tered,rate,onehot,8,10000.0,-1,173,"bin.1,bin.2,bin.3,bin.4,bin.5",bin.120,124,True,273.9,0,4202,281516,26,0.0,0.0,0.0,0.01470680881148545,1.0,0.3051456869522235,0.00014919436201850226,graphsage,64,25,20,0.6666666666666666
e5_cadets,无归约基线,identity,rate,onehot,8,10000.0,-1,173,"bin.1,bin.2,bin.3,bin.4,bin.5",bin.116,124,True,96.5,12,4987,282040,22,0.002400480096019204,0.35294117647058826,0.004768527717067355,0.01737467206917816,0.6470588235294118,0.26548168557210955,0.0010854519451746053,benign,1.0
e5_cadets,无归约基线,identity,rate,onehot,8,10000.0,-1,173,"bin.1,bin.2,bin.3,bin.4,bin.5",bin.116,124,True,96.5,3,56596,230431,31,5.3004470043640345e-05,0.08823529411764706,0.00010594529691169459,0.19718005623164372,0.9117647058823529,0.3253137284276802,0.00016577569212845484,graphsage,64,25,20,1.0
e5_cadets,TeRed+naive,tered,dual_naive,onehot,8,10000.0,-1,173,"bin.1,bin.2,bin.3,bin.4,bin.5",bin.116,124,True,175.9,7,1722,274057,34,0.004048582995951417,0.17073170731707318,0.007909604519774011,0.006244130263725664,0.8292682926829268,0.27284519709534116,0.0019198096118582335,benign,0.4411764705882353
e5_cadets,TeRed+naive,tered,dual_naive,onehot,8,10000.0,-1,173,"bin.1,bin.2,bin.3,bin.4,bin.5",bin.116,124,True,175.9,0,118,275661,41,0.0,0.0,0.0,0.0004278788450172058,1.0,0.4725190433945031,0.00014801901509870592,graphsage,64,25,20,0.4411764705882353
e5_cadets,TeRed+RATE,tered,rate,onehot,8,10000.0,-1,173,"bin.1,bin.2,bin.3,bin.4,bin.5",bin.116,124,True,256.1,14,3424,272355,27,0.004072134962187318,0.34146341463414637,0.008048289738430582,0.01241573868931282,0.6585365853658537,0.13603469515489558,0.0026442121127628502,benign,0.4411764705882353
e5_cadets,TeRed+RATE,tered,rate,onehot,8,10000.0,-1,173,"bin.1,bin.2,bin.3,bin.4,bin.5",bin.116,124,True,256.1,0,221,275558,41,0.0,0.0,0.0,0.0008013663114305296,1.0,0.34740489888554277,0.00023995713082839982,graphsage,64,25,20,0.4411764705882353
