n_gt,n_alerts,alert_TP,alert_P,node_cov,F1_alert,best_F1_alert,best_b,first_hit,top1_hit,n_alerted_nodes,covered_gt,node_prec,flat_topk_cov,flat_topk_prec,node_best_f1,F1_alert@1,F1_alert@2,F1_alert@3,F1_alert@5,F1_alert@10,F1_alert@20,group,variant,config,encoding,file,rec_tag,top_k,max_alerts,v4_scale,n_nodes_Gp,n_edges_Gp,runtime_s
27,20,6,0.3,0.7037,0.4207,0.5101,15,1,1,3637,19,0.0052,0.2593,0.07,0.1351,0.3636,0.3077,0.2667,0.2105,0.2388,0.4207,A1,bfs_q50,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,14.3
27,20,7,0.35,0.2963,0.3209,0.3721,14,3,0,3418,8,0.0023,0.2593,0.07,0.1351,0.0,0.0,0.1212,0.2376,0.3077,0.3209,A1,bfs_q90,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,13.3
27,20,9,0.45,0.7407,0.5599,0.6847,12,1,1,3630,20,0.0055,0.2593,0.07,0.1351,0.3636,0.3077,0.3733,0.3146,0.5963,0.5599,A1,w050,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,14.3
27,20,9,0.45,0.7407,0.5599,0.6847,12,1,1,3630,20,0.0055,0.2593,0.07,0.1351,0.3636,0.3077,0.3733,0.3146,0.5963,0.5599,A1,w000,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,14.2
27,20,6,0.3,0.6296,0.4064,0.4064,20,5,0,2292,17,0.0074,0.2593,0.07,0.1351,0.0,0.0,0.0,0.0625,0.0541,0.4064,A3,sort_p95,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,14.3
27,20,5,0.25,0.5185,0.3373,0.5668,8,1,1,1943,14,0.0072,0.0,0.0,0.0123,0.3636,0.3077,0.3733,0.3146,0.5091,0.3373,A4,v4_drop_log_deg,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,log_deg,14.0
27,20,9,0.45,0.7407,0.5599,0.6847,12,1,1,3630,20,0.0055,0.2593,0.07,0.1351,0.3636,0.3077,0.3733,0.3146,0.5963,0.5599,A4,v4_drop_out_in_ratio,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,out_in_ratio,14.4
27,20,8,0.4,0.6667,0.5,0.6667,6,1,1,3630,18,0.005,0.4074,0.11,0.2857,0.5405,0.4255,0.5333,0.6292,0.5963,0.5,A4,v4_drop_self_loop,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,self_loop,14.3
31,20,9,0.45,0.8065,0.5777,0.6875,9,1,1,2647,25,0.0094,0.3226,0.1,0.1754,0.4878,0.3922,0.3279,0.3934,0.6502,0.5777,A1,base,TeRed+naive,dual_naive,bin.118,atfull,100,20,raw,256554,7453735,11.5
31,20,4,0.2,0.4839,0.283,0.4878,1,1,1,1553,15,0.0097,0.3226,0.1,0.1754,0.4878,0.3922,0.3279,0.2469,0.1527,0.283,A1,legacy_agg,TeRed+naive,dual_naive,bin.118,atfull,100,20,raw,256554,7453735,11.4
31,20,9,0.45,0.8065,0.5777,0.6875,9,1,1,2647,25,0.0094,0.3226,0.1,0.1754,0.4878,0.3922,0.3279,0.3934,0.6502,0.5777,A1,legacy_cmax,TeRed+naive,dual_naive,bin.118,atfull,100,20,raw,256554,7453735,11.4
31,20,9,0.45,0.8065,0.5777,0.6875,9,1,1,2647,25,0.0094,0.3226,0.1,0.1754,0.4878,0.3922,0.3279,0.3934,0.6502,0.5777,A1,legacy_w1,TeRed+naive,dual_naive,bin.118,atfull,100,20,raw,256554,7453735,11.4
31,20,0,0.0,0.0,0.0,0.0,0,0,0,20,0,0.0,0.3226,0.1,0.1754,0.0,0.0,0.0,0.0,0.0,0.0,A1,no_bfs,TeRed+naive,dual_naive,bin.118,atfull,100,20,raw,256554,7453735,0.0
31,20,9,0.45,0.8065,0.5777,0.6875,9,1,1,2647,25,0.0094,0.3226,0.1,0.1754,0.4878,0.3922,0.3279,0.3934,0.6502,0.5777,A1,no_rank,TeRed+naive,dual_naive,bin.118,atfull,100,20,raw,256554,7453735,11.4
31,20,9,0.45,0.8387,0.5857,0.624,13,1,1,3287,26,0.0079,0.3226,0.1,0.1754,0.4878,0.5581,0.4898,0.3934,0.4507,0.5857,A1,bfs_q50,TeRed+naive,dual_naive,bin.118,atfull,100,20,raw,256554,7453735,11.5
31,9,0,0.0,0.0,0.0,0.0,0,0,0,32,0,0.0,0.3226,0.1,0.1754,0.0,0.0,0.0,0.0,,,A1,bfs_q90,TeRed+naive,dual_naive,bin.118,atfull,100,20,raw,256554,7453735,10.5
31,20,9,0.45,0.8065,0.5777,0.6875,9,1,1,2647,25,0.0094,0.3226,0.1,0.1754,0.4878,0.3922,0.3279,0.3934,0.6502,0.5777,A1,w050,TeRed+naive,dual_naive,bin.118,atfull,100,20,raw,256554,7453735,11.4
31,20,9,0.45,0.8065,0.5777,0.6875,9,1,1,2647,25,0.0094,0.3226,0.1,0.1754,0.4878,0.3922,0.3279,0.3934,0.6502,0.5777,A1,w000,TeRed+naive,dual_naive,bin.118,atfull,100,20,raw,256554,7453735,11.4
31,20,3,0.15,0.3226,0.2048,0.2048,20,18,0,946,10,0.0106,0.3226,0.1,0.1754,0.0,0.0,0.0,0.0,0.0,0.2048,A3,sort_p95,TeRed+naive,dual_naive,bin.118,atfull,100,20,raw,256554,7453735,11.5
31,20,4,0.2,0.4839,0.283,0.5581,2,1,1,1660,15,0.009,0.0,0.0,0.031,0.4878,0.5581,0.4898,0.4937,0.438,0.283,A4,v4_drop_log_deg,TeRed+naive,dual_naive,bin.118,atfull,100,20,raw,256554,7453735,log_deg,11.5
31,20,9,0.45,0.8065,0.5777,0.6875,9,1,1,2647,25,0.0094,0.3226,0.1,0.1754,0.4878,0.3922,0.3279,0.3934,0.6502,0.5777,A4,v4_drop_out_in_ratio,TeRed+naive,dual_naive,bin.118,atfull,100,20,raw,256554,7453735,out_in_ratio,11.6
31,20,7,0.35,0.6774,0.4615,0.76,5,1,1,2511,21,0.0084,0.3226,0.1,0.2703,0.4878,0.6522,0.6809,0.76,0.6218,0.4615,A4,v4_drop_self_loop,TeRed+naive,dual_naive,bin.118,atfull,100,20,raw,256554,7453735,self_loop,11.6
31,20,8,0.4,0.8387,0.5417,0.6761,10,1,1,3064,26,0.0085,0.3226,0.1,0.1754,0.4878,0.3922,0.3279,0.2469,0.6761,0.5417,A1,base,TeRed+RATE,rate,bin.118,atfull,100,20,raw,256554,7453735,11.5
31,20,4,0.2,0.5161,0.2883,0.3922,2,2,0,1747,16,0.0092,0.3226,0.1,0.1754,0.0,0.3922,0.3279,0.2469,0.1527,0.2883,A1,legacy_agg,TeRed+RATE,rate,bin.118,atfull,100,20,raw,256554,7453735,11.3
31,20,8,0.4,0.8387,0.5417,0.6761,10,1,1,3064,26,0.0085,0.3226,0.1,0.1754,0.4878,0.3922,0.3279,0.2469,0.6761,0.5417,A1,legacy_cmax,TeRed+RATE,rate,bin.118,atfull,100,20,raw,256554,7453735,11.4
31,20,8,0.4,0.8387,0.5417,0.6761,10,1,1,3064,26,0.0085,0.3226,0.1,0.1754,0.4878,0.3922,0.3279,0.2469,0.6761,0.5417,A1,legacy_w1,TeRed+RATE,rate,bin.118,atfull,100,20,raw,256554,7453735,11.3
31,20,0,0.0,0.0,0.0,0.0,0,0,0,20,0,0.0,0.3226,0.1,0.1754,0.0,0.0,0.0,0.0,0.0,0.0,A1,no_bfs,TeRed+RATE,rate,bin.118,atfull,100,20,raw,256554,7453735,0.0
31,20,8,0.4,0.8387,0.5417,0.6761,10,1,1,3064,26,0.0085,0.3226,0.1,0.1754,0.4878,0.3922,0.3279,0.2469,0.6761,0.5417,A1,no_rank,TeRed+RATE,rate,bin.118,atfull,100,20,raw,256554,7453735,11.4
31,20,8,0.4,0.8387,0.5417,0.6458,13,1,1,3473,26,0.0075,0.3226,0.1,0.1754,0.4878,0.5581,0.4898,0.3934,0.4507,0.5417,A1,bfs_q50,TeRed+RATE,rate,bin.118,atfull,100,20,raw,256554,7453735,11.5
31,9,0,0.0,0.0,0.0,0.0,0,0,0,32,0,0.0,0.3226,0.1,0.1754,0.0,0.0,0.0,0.0,,,A1,bfs_q90,TeRed+RATE,rate,bin.118,atfull,100,20,raw,256554,7453735,10.5
31,20,8,0.4,0.8387,0.5417,0.6761,10,1,1,3064,26,0.0085,0.3226,0.1,0.1754,0.4878,0.3922,0.3279,0.2469,0.6761,0.5417,A1,w050,TeRed+RATE,rate,bin.118,atfull,100,20,raw,256554,7453735,11.4
31,20,8,0.4,0.8387,0.5417,0.6761,10,1,1,3064,26,0.0085,0.3226,0.1,0.1754,0.4878,0.3922,0.3279,0.2469,0.6761,0.5417,A1,w000,TeRed+RATE,rate,bin.118,atfull,100,20,raw,256554,7453735,11.4
31,20,1,0.05,0.0968,0.0659,0.0938,11,11,0,1005,3,0.003,0.3226,0.1,0.1754,0.0,0.0,0.0,0.0,0.0,0.0659,A3,sort_p95,TeRed+RATE,rate,bin.118,atfull,100,20,raw,256554,7453735,11.4
31,20,7,0.35,0.7419,0.4756,0.544,11,1,1,2967,23,0.0078,0.0,0.0,0.0272,0.4878,0.3922,0.3279,0.4094,0.4841,0.4756,A4,v4_drop_log_deg,TeRed+RATE,rate,bin.118,atfull,100,20,raw,256554,7453735,log_deg,11.5
31,20,8,0.4,0.8387,0.5417,0.6761,10,1,1,3064,26,0.0085,0.3226,0.1,0.1754,0.4878,0.3922,0.3279,0.2469,0.6761,0.5417,A4,v4_drop_out_in_ratio,TeRed+RATE,rate,bin.118,atfull,100,20,raw,256554,7453735,out_in_ratio,11.0
31,20,8,0.4,0.871,0.5482,0.8071,9,1,1,2676,27,0.0101,0.3226,0.1,0.2703,0.4878,0.6522,0.6809,0.76,0.7631,0.5482,A4,v4_drop_self_loop,TeRed+RATE,rate,bin.118,atfull,100,20,raw,256554,7453735,self_loop,10.9
31,20,9,0.45,0.8065,0.5777,0.6875,9,1,1,2647,25,0.0094,0.3226,0.1,0.1754,0.4878,0.3922,0.3279,0.3934,0.6502,0.5777,A5,enc_dual_naive,TeRed+RATE,dual_naive,bin.118,atfull,100,20,raw,256554,7453735,34.4
31,20,7,0.35,0.7419,0.4756,0.5581,1,1,1,3069,23,0.0075,0.0,0.0,0.098,0.5581,0.4364,0.3582,0.2637,0.3956,0.4756,A5,enc_rate_single,TeRed+RATE,rate_single,bin.118,atfull,100,20,raw,256554,7453735,34.6
31,4,0,0.0,0.0,0.0,0.0,0,0,0,17,0,0.0,0.0,0.0,0.0054,0.0,0.0,0.0,,,,A5,enc_none,TeRed+RATE,none,bin.118,atfull,100,20,raw,256554,7453735,30.9
31,20,7,0.35,0.8387,0.4939,0.6916,8,1,1,3030,26,0.0086,0.3226,0.1,0.1802,0.4878,0.3922,0.3279,0.4507,0.6076,0.4939,A5,enc_rate_ratio,TeRed+RATE,rate_ratio,bin.118,atfull,100,20,raw,256554,7453735,39.4
31,20,9,0.45,0.8065,0.5777,0.7048,10,1,1,2609,25,0.0096,0.3226,0.1,0.1754,0.4878,0.3922,0.3279,0.5549,0.7048,0.5777,A5,enc_rate_ratio_only,TeRed+RATE,rate_ratio_only,bin.118,atfull,100,20,raw,256554,7453735,38.9
31,20,9,0.45,0.7742,0.5692,0.6557,9,1,1,2928,24,0.0082,0.3226,0.1,0.1754,0.45,0.4878,0.4348,0.3571,0.6218,0.5692,A5,enc_rate_rank,TeRed+RATE,rate_rank,bin.118,atfull,100,20,raw,256554,7453735,39.3
10,10,1,0.1,0.8,0.1778,0.8889,1,1,1,1222,8,0.0065,0.2,0.02,0.2857,0.8889,0.6154,0.4706,0.32,0.1778,,A1,base,identity+rate,rate,bin.119@500000,at500000,100,20,raw,18635,476913,1.1
10,10,1,0.1,0.8,0.1778,0.8889,1,1,1,1222,8,0.0065,0.2,0.02,0.2857,0.8889,0.6154,0.4706,0.32,0.1778,,A1,legacy_agg,identity+rate,rate,bin.119@500000,at500000,100,20,raw,18635,476913,0.7
10,10,1,0.1,0.8,0.1778,0.8889,1,1,1,1222,8,0.0065,0.2,0.02,0.2857,0.8889,0.6154,0.4706,0.32,0.1778,,A1,legacy_cmax,identity+rate,rate,bin.119@500000,at500000,100,20,raw,18635,476913,0.7
10,10,1,0.1,0.8,0.1778,0.8889,1,1,1,1222,8,0.0065,0.2,0.02,0.2857,0.8889,0.6154,0.4706,0.32,0.1778,,A1,legacy_w1,identity+rate,rate,bin.119@500000,at500000,100,20,raw,18635,476913,0.7
10,20,2,0.1,0.2,0.1333,0.2857,4,2,0,20,2,0.1,0.2,0.02,0.2857,0.0,0.1667,0.1538,0.2667,0.2,0.1333,A1,no_bfs,identity+rate,rate,bin.119@500000,at500000,100,20,raw,18635,476913,0.0
10,10,1,0.1,0.8,0.1778,0.8889,1,1,1,1222,8,0.0065,0.2,0.02,0.2857,0.8889,0.6154,0.4706,0.32,0.1778,,A1,no_rank,identity+rate,rate,bin.119@500000,at500000,100,20,raw,18635,476913,0.7
10,20,3,0.15,1.0,0.2609,0.9474,2,1,1,1676,10,0.006,0.2,0.02,0.2857,0.75,0.9474,0.766,0.75,0.4615,0.2609,A1,bfs_q50,identity+rate,rate,bin.119@500000,at500000,100,20,raw,18635,476913,0.7
10,12,1,0.0833,0.7,0.1489,0.8235,1,1,1,883,7,0.0079,0.2,0.02,0.2857,0.8235,0.5833,0.4516,0.3111,0.175,,A1,bfs_q90,identity+rate,rate,bin.119@500000,at500000,100,20,raw,18635,476913,0.7
10,10,1,0.1,0.8,0.1778,0.8889,1,1,1,1222,8,0.0065,0.2,0.02,0.2857,0.8889,0.6154,0.4706,0.32,0.1778,,A1,w050,identity+rate,rate,bin.119@500000,at500000,100,20,raw,18635,476913,0.7
10,10,1,0.1,0.8,0.1778,0.8889,1,1,1,1222,8,0.0065,0.2,0.02,0.2857,0.8889,0.6154,0.4706,0.32,0.1778,,A1,w000,identity+rate,rate,bin.119@500000,at500000,100,20,raw,18635,476913,0.7
10,10,1,0.1,0.8,0.1778,0.6154,2,2,0,1222,8,0.0065,0.2,0.02,0.2857,0.0,0.6154,0.4706,0.32,0.1778,,A3,sort_p95,identity+rate,rate,bin.119@500000,at500000,100,20,raw,18635,476913,0.7
10,15,1,0.0667,0.8,0.1231,0.8889,1,1,1,1186,8,0.0067,0.0,0.0,0.0427,0.8889,0.6154,0.4706,0.32,0.1778,,A4,v4_drop_log_deg,identity+rate,rate,bin.119@500000,at500000,100,20,raw,18635,476913,log_deg,0.8
10,10,1,0.1,0.8,0.1778,0.8889,1,1,1,1222,8,0.0065,0.2,0.02,0.2857,0.8889,0.6154,0.4706,0.32,0.1778,,A4,v4_drop_out_in_ratio,identity+rate,rate,bin.119@500000,at500000,100,20,raw,18635,476913,out_in_ratio,0.8
10,20,1,0.05,0.9,0.0947,0.9474,1,1,1,1257,9,0.0072,0.2,0.02,0.3077,0.9474,0.6429,0.4865,0.3273,0.18,0.0947,A4,v4_drop_self_loop,identity+rate,rate,bin.119@500000,at500000,100,20,raw,18635,476913,self_loop,0.8
15,20,2,0.1,0.9333,0.1806,0.9655,2,1,1,1032,14,0.0136,0.0667,0.01,0.1176,0.8462,0.9655,0.7778,0.56,0.3294,0.1806,A1,base,TeRed+naive,dual_naive,bin.119@500000,at500000,100,20,raw,16849,255601,0.4
15,20,2,0.1,0.9333,0.1806,0.8462,1,1,1,1029,14,0.0136,0.0667,0.01,0.1176,0.8462,0.5946,0.7778,0.56,0.3294,0.1806,A1,legacy_agg,TeRed+naive,dual_naive,bin.119@500000,at500000,100,20,raw,16849,255601,0.4
15,20,2,0.1,0.9333,0.1806,0.9655,2,1,1,1032,14,0.0136,0.0667,0.01,0.1176,0.8462,0.9655,0.7778,0.56,0.3294,0.1806,A1,legacy_cmax,TeRed+naive,dual_naive,bin.119@500000,at500000,100,20,raw,16849,255601,0.4
15,20,2,0.1,0.9333,0.1806,0.9655,2,1,1,1032,14,0.0136,0.0667,0.01,0.1176,0.8462,0.9655,0.7778,0.56,0.3294,0.1806,A1,legacy_w1,TeRed+naive,dual_naive,bin.119@500000,at500000,100,20,raw,16849,255601,0.4
15,20,1,0.05,0.0667,0.0571,0.1176,2,2,0,20,1,0.05,0.0667,0.01,0.1176,0.0,0.1176,0.1111,0.1,0.08,0.0571,A1,no_bfs,TeRed+naive,dual_naive,bin.119@500000,at500000,100,20,raw,16849,255601,0.0
15,20,2,0.1,0.9333,0.1806,0.9655,2,1,1,1032,14,0.0136,0.0667,0.01,0.1176,0.8462,0.9655,0.7778,0.56,0.3294,0.1806,A1,no_rank,TeRed+naive,dual_naive,bin.119@500000,at500000,100,20,raw,16849,255601,0.4
15,20,2,0.1,1.0,0.1818,1.0,2,1,1,1183,15,0.0127,0.0667,0.01,0.1176,0.8889,1.0,0.8,0.5714,0.3333,0.1818,A1,bfs_q50,TeRed+naive,dual_naive,bin.119@500000,at500000,100,20,raw,16849,255601,0.4
15,5,1,0.2,0.7333,0.3143,0.8462,1,1,1,636,11,0.0173,0.0667,0.01,0.1176,0.8462,0.5946,0.4583,0.3143,,,A1,bfs_q90,TeRed+naive,dual_naive,bin.119@500000,at500000,100,20,raw,16849,255601,0.4
15,20,2,0.1,0.9333,0.1806,0.9655,2,1,1,1032,14,0.0136,0.0667,0.01,0.1176,0.8462,0.9655,0.7778,0.56,0.3294,0.1806,A1,w050,TeRed+naive,dual_naive,bin.119@500000,at500000,100,20,raw,16849,255601,0.4
15,20,2,0.1,0.9333,0.1806,0.9655,2,1,1,1032,14,0.0136,0.0667,0.01,0.1176,0.8462,0.9655,0.7778,0.56,0.3294,0.1806,A1,w000,TeRed+naive,dual_naive,bin.119@500000,at500000,100,20,raw,16849,255601,0.4
15,20,2,0.1,0.9333,0.1806,0.8462,1,1,1,467,14,0.03,0.0667,0.01,0.1176,0.8462,0.5946,0.4583,0.3143,0.3294,0.1806,A3,sort_p95,TeRed+naive,dual_naive,bin.119@500000,at500000,100,20,raw,16849,255601,0.4
15,11,2,0.1818,0.9333,0.3043,0.8462,1,1,1,1081,14,0.013,0.5333,0.08,0.1429,0.8462,0.5946,0.7778,0.56,0.3294,,A4,v4_drop_log_deg,TeRed+naive,dual_naive,bin.119@500000,at500000,100,20,raw,16849,255601,log_deg,0.5
15,20,2,0.1,0.9333,0.1806,0.9655,2,1,1,1032,14,0.0136,0.0667,0.01,0.1176,0.8462,0.9655,0.7778,0.56,0.3294,0.1806,A4,v4_drop_out_in_ratio,TeRed+naive,dual_naive,bin.119@500000,at500000,100,20,raw,16849,255601,out_in_ratio,0.5
15,20,2,0.1,0.9333,0.1806,0.9655,2,1,1,953,14,0.0147,0.0667,0.01,0.1176,0.8462,0.9655,0.7778,0.56,0.3294,0.1806,A4,v4_drop_self_loop,TeRed+naive,dual_naive,bin.119@500000,at500000,100,20,raw,16849,255601,self_loop,0.5
15,20,3,0.15,0.9333,0.2585,0.8889,2,1,1,874,14,0.016,0.0667,0.01,0.1176,0.8462,0.8889,0.7273,0.7304,0.4541,0.2585,A1,base,TeRed+RATE,rate,bin.119@500000,at500000,100,20,raw,16849,255601,0.4
15,20,3,0.15,0.9333,0.2585,0.8462,1,1,1,871,14,0.0161,0.0667,0.01,0.1176,0.8462,0.5946,0.7273,0.7304,0.4541,0.2585,A1,legacy_agg,TeRed+RATE,rate,bin.119@500000,at500000,100,20,raw,16849,255601,0.4
15,20,3,0.15,0.9333,0.2585,0.8889,2,1,1,874,14,0.016,0.0667,0.01,0.1176,0.8462,0.8889,0.7273,0.7304,0.4541,0.2585,A1,legacy_cmax,TeRed+RATE,rate,bin.119@500000,at500000,100,20,raw,16849,255601,0.4
15,20,3,0.15,0.9333,0.2585,0.8889,2,1,1,874,14,0.016,0.0667,0.01,0.1176,0.8462,0.8889,0.7273,0.7304,0.4541,0.2585,A1,legacy_w1,TeRed+RATE,rate,bin.119@500000,at500000,100,20,raw,16849,255601,0.4
15,20,1,0.05,0.0667,0.0571,0.1176,2,2,0,20,1,0.05,0.0667,0.01,0.1176,0.0,0.1176,0.1111,0.1,0.08,0.0571,A1,no_bfs,TeRed+RATE,rate,bin.119@500000,at500000,100,20,raw,16849,255601,0.0
15,20,3,0.15,0.9333,0.2585,0.8889,2,1,1,874,14,0.016,0.0667,0.01,0.1176,0.8462,0.8889,0.7273,0.7304,0.4541,0.2585,A1,no_rank,TeRed+RATE,rate,bin.119@500000,at500000,100,20,raw,16849,255601,0.4
15,20,2,0.1,1.0,0.1818,1.0,2,1,1,1183,15,0.0127,0.0667,0.01,0.1176,0.8889,1.0,0.8,0.5714,0.3333,0.1818,A1,bfs_q50,TeRed+RATE,rate,bin.119@500000,at500000,100,20,raw,16849,255601,0.4
15,4,1,0.25,0.8,0.381,0.8889,1,1,1,604,12,0.0199,0.0667,0.01,0.1176,0.8889,0.6154,0.4706,,,,A1,bfs_q90,TeRed+RATE,rate,bin.119@500000,at500000,100,20,raw,16849,255601,0.4
15,20,3,0.15,0.9333,0.2585,0.8889,2,1,1,874,14,0.016,0.0667,0.01,0.1176,0.8462,0.8889,0.7273,0.7304,0.4541,0.2585,A1,w050,TeRed+RATE,rate,bin.119@500000,at500000,100,20,raw,16849,255601,0.4
15,20,3,0.15,0.9333,0.2585,0.8889,2,1,1,874,14,0.016,0.0667,0.01,0.1176,0.8462,0.8889,0.7273,0.7304,0.4541,0.2585,A1,w000,TeRed+RATE,rate,bin.119@500000,at500000,100,20,raw,16849,255601,0.4
15,20,2,0.1,0.8,0.1778,0.8462,1,1,1,674,12,0.0178,0.0667,0.01,0.1176,0.8462,0.5946,0.7273,0.5333,0.32,0.1778,A3,sort_p95,TeRed+RATE,rate,bin.119@500000,at500000,100,20,raw,16849,255601,0.4
15,8,1,0.125,0.9333,0.2205,0.9655,1,1,1,828,14,0.0169,0.4667,0.07,0.1562,0.9655,0.6512,0.4912,0.3294,,,A4,v4_drop_log_deg,TeRed+RATE,rate,bin.119@500000,at500000,100,20,raw,16849,255601,log_deg,0.5
15,20,3,0.15,0.9333,0.2585,0.8889,2,1,1,874,14,0.016,0.0667,0.01,0.1176,0.8462,0.8889,0.7273,0.7304,0.4541,0.2585,A4,v4_drop_out_in_ratio,TeRed+RATE,rate,bin.119@500000,at500000,100,20,raw,16849,255601,out_in_ratio,0.5
15,20,3,0.15,0.9333,0.2585,0.8889,2,1,1,873,14,0.016,0.0667,0.01,0.1176,0.8462,0.8889,0.7273,0.5333,0.4541,0.2585,A4,v4_drop_self_loop,TeRed+RATE,rate,bin.119@500000,at500000,100,20,raw,16849,255601,self_loop,0.5
15,20,2,0.1,0.9333,0.1806,0.9655,2,1,1,1032,14,0.0136,0.0667,0.01,0.1176,0.8462,0.9655,0.7778,0.56,0.3294,0.1806,A5,enc_dual_naive,TeRed+RATE,dual_naive,bin.119@500000,at500000,100,20,raw,16849,255601,5.1
15,20,1,0.05,0.9333,0.0949,0.9655,1,1,1,954,14,0.0147,0.0667,0.01,0.0645,0.9655,0.6512,0.4912,0.3294,0.1806,0.0949,A5,enc_rate_single,TeRed+RATE,rate_single,bin.119@500000,at500000,100,20,raw,16849,255601,5.1
15,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0074,,,,,,,A5,enc_none,TeRed+RATE,none,bin.119@500000,at500000,100,20,raw,16849,255601,4.4
15,20,3,0.15,0.9333,0.2585,0.8889,2,1,1,870,14,0.0161,0.0667,0.01,0.1176,0.8462,0.8889,0.7273,0.7304,0.4541,0.2585,A5,enc_rate_ratio,TeRed+RATE,rate_ratio,bin.119@500000,at500000,100,20,raw,16849,255601,5.6
15,20,2,0.1,0.9333,0.1806,0.8889,1,1,1,980,14,0.0143,0.0667,0.01,0.1176,0.8889,0.6154,0.4706,0.32,0.3294,0.1806,A5,enc_rate_ratio_only,TeRed+RATE,rate_ratio_only,bin.119@500000,at500000,100,20,raw,16849,255601,5.5
15,20,1,0.05,0.9333,0.0949,0.9655,1,1,1,953,14,0.0147,0.0667,0.01,0.1176,0.9655,0.6512,0.4912,0.3294,0.1806,0.0949,A5,enc_rate_rank,TeRed+RATE,rate_rank,bin.119@500000,at500000,100,20,raw,16849,255601,5.5
21,20,4,0.2,0.4762,0.2817,0.3846,1,1,1,3610,10,0.0028,0.2857,0.06,0.1389,0.3846,0.3226,0.2778,0.2174,0.2353,0.2817,A1,base,identity+rate,rate,bin.120,atfull,100,20,raw,295765,9324081,14.2
21,20,2,0.1,0.3333,0.1538,0.3846,1,1,1,2851,7,0.0025,0.2857,0.06,0.1389,0.3846,0.3226,0.2778,0.2174,0.1408,0.1538,A1,legacy_agg,identity+rate,rate,bin.120,atfull,100,20,raw,295765,9324081,14.2
21,20,4,0.2,0.4762,0.2817,0.3846,1,1,1,3610,10,0.0028,0.2857,0.06,0.1389,0.3846,0.3226,0.2778,0.2174,0.2353,0.2817,A1,legacy_cmax,identity+rate,rate,bin.120,atfull,100,20,raw,295765,9324081,14.1
21,20,4,0.2,0.4762,0.2817,0.3846,1,1,1,3610,10,0.0028,0.2857,0.06,0.1389,0.3846,0.3226,0.2778,0.2174,0.2353,0.2817,A1,legacy_w1,identity+rate,rate,bin.120,atfull,100,20,raw,295765,9324081,14.3
21,20,0,0.0,0.0,0.0,0.0,0,0,0,20,0,0.0,0.2857,0.06,0.1389,0.0,0.0,0.0,0.0,0.0,0.0,A1,no_bfs,identity+rate,rate,bin.120,atfull,100,20,raw,295765,9324081,0.0
21,20,4,0.2,0.4762,0.2817,0.3846,1,1,1,3610,10,0.0028,0.2857,0.06,0.1389,0.3846,0.3226,0.2778,0.2174,0.2353,0.2817,A1,no_rank,identity+rate,rate,bin.120,atfull,100,20,raw,295765,9324081,14.2
21,20,5,0.25,0.5238,0.3385,0.4435,13,1,1,3613,11,0.003,0.2857,0.06,0.1389,0.32,0.2759,0.2424,0.1951,0.3158,0.3385,A1,bfs_q50,identity+rate,rate,bin.120,atfull,100,20,raw,295765,9324081,14.2
21,20,2,0.1,0.1429,0.1176,0.2105,5,2,0,3608,3,0.0008,0.2857,0.06,0.1389,0.0,0.087,0.0833,0.2105,0.1667,0.1176,A1,bfs_q90,identity+rate,rate,bin.120,atfull,100,20,raw,295765,9324081,13.2
21,20,4,0.2,0.4762,0.2817,0.3846,1,1,1,3610,10,0.0028,0.2857,0.06,0.1389,0.3846,0.3226,0.2778,0.2174,0.2353,0.2817,A1,w050,identity+rate,rate,bin.120,atfull,100,20,raw,295765,9324081,14.2
21,20,4,0.2,0.4762,0.2817,0.3846,1,1,1,3610,10,0.0028,0.2857,0.06,0.1389,0.3846,0.3226,0.2778,0.2174,0.2353,0.2817,A1,w000,identity+rate,rate,bin.120,atfull,100,20,raw,295765,9324081,14.3
21,20,4,0.2,0.4286,0.2727,0.2727,20,8,0,2654,9,0.0034,0.2857,0.06,0.1389,0.0,0.0,0.0,0.0,0.1408,0.2727,A3,sort_p95,identity+rate,rate,bin.120,atfull,100,20,raw,295765,9324081,14.3
21,20,4,0.2,0.381,0.2623,0.3556,12,1,1,2686,8,0.003,0.0,0.0,0.0084,0.32,0.2759,0.2424,0.1951,0.3158,0.2623,A4,v4_drop_log_deg,identity+rate,rate,bin.120,atfull,100,20,raw,295765,9324081,log_deg,14.2
21,20,4,0.2,0.4762,0.2817,0.3846,1,1,1,3610,10,0.0028,0.2857,0.06,0.1389,0.3846,0.3226,0.2778,0.2174,0.2353,0.2817,A4,v4_drop_out_in_ratio,identity+rate,rate,bin.120,atfull,100,20,raw,295765,9324081,out_in_ratio,13.7
